"Year","ABBREV_NAME","offence","num","rate","pop"
2019,"REDLAND","Violent Offences",574,361.4268173677,158814.999999305
2019,"RICHMOND","Sexual Offences",4,493.82716048,810.00000002268
2019,"RICHMOND","Violent Offences",9,1111.1111111,810.0000000081
2019,"ROCKHAMPTON","Drug Related Offences",3874,4752.6744528196,81512.0000003722
2019,"ROCKHAMPTON","Sexual Offences",338,414.662871723,81512.0000002769
2019,"ROCKHAMPTON","Violent Offences",1174,1440.2787319638,81512.0000001158
2019,"SCENIC RIM","Drug Related Offences",550,1275.4214688336,43122.9999995991
2019,"SCENIC RIM","Sexual Offences",136,315.3769450161,43123.0000002242
2019,"SCENIC RIM","Violent Offences",181,419.7296106481,43123.0000000524
2019,"SOMERSET","Drug Related Offences",810,3089.3626759056,26219.0000001395
2019,"SOMERSET","Sexual Offences",56,213.5855677189,26218.9999998978
2019,"SOMERSET","Violent Offences",148,564.4761432594,26218.9999997906
2019,"SOUTH BURNETT","Drug Related Offences",2870,8825.066879851,32521.0000000414
2019,"SOUTH BURNETT","Sexual Offences",100,307.4936195079,32520.9999999466
2019,"SOUTH BURNETT","Violent Offences",376,1156.1760093479,32520.9999999974
2019,"SOUTHERN DOWNS","Drug Related Offences",3604,10165.8580616132,35451.9999999694
2019,"SOUTHERN DOWNS","Sexual Offences",78,220.0157960046,35452.0000002042
2019,"SOUTHERN DOWNS","Violent Offences",165,465.4180300122,35452.0000000161
2019,"SUNSHINE COAST","Drug Related Offences",7666,2334.1493417059,328428.000000949
2019,"SUNSHINE COAST","Sexual Offences",530,161.3747914311,328427.999999174
2019,"SUNSHINE COAST","Violent Offences",1392,423.8371880568,328428.000002079
2019,"TABLELANDS","Drug Related Offences",710,2776.1485825832,25575.0000001566
2019,"TABLELANDS","Sexual Offences",42,164.2228739018,25574.9999997654
2019,"TABLELANDS","Violent Offences",186,727.2727272734,25574.9999999763
2019,"TOOWOOMBA","Drug Related Offences",6594,3901.5904572671,169007.999999539
2019,"TOOWOOMBA","Sexual Offences",552,326.6117580223,169008.000000512
2019,"TOOWOOMBA","Violent Offences",1195,707.0671210815,169008.000000365
2019,"TORRES STRAIT ISLAND","Drug Related Offences",90,1763.322883997,5104.00000004498
2019,"TORRES STRAIT ISLAND","Sexual Offences",14,274.294670846,5104.00000000735
2019,"TORRES STRAIT ISLAND","Violent Offences",118,2311.912225677,5104.00000006254
2019,"TORRES","Drug Related Offences",126,3241.574479052,3886.99999997682
2019,"TORRES","Sexual Offences",24,617.442757916,3886.99999996843
2019,"TORRES","Violent Offences",79,2032.415744809,3886.99999996429
2019,"TOWNSVILLE","Drug Related Offences",10058,5157.1024242267,195031.999999654
2019,"TOWNSVILLE","Sexual Offences",762,390.7051150593,195031.999999372
2019,"TOWNSVILLE","Violent Offences",2693,1380.7990483629,195031.999999773
2019,"WEIPA","Drug Related Offences",36,830.833141008,4333.00000001485
2019,"WEIPA","Sexual Offences",14,323.101777058,4333.00000002379
2019,"WEIPA","Violent Offences",23,530.810062307,4333.00000004478
2019,"WESTERN DOWNS","Drug Related Offences",4612,13335.2609513042,34584.9999999358
2019,"WESTERN DOWNS","Sexual Offences",106,306.4912534346,34584.9999998837
2019,"WESTERN DOWNS","Violent Offences",321,928.1480410594,34584.9999999576
2019,"WHITSUNDAY","Drug Related Offences",1520,4299.0072687399,35356.9999998054
2019,"WHITSUNDAY","Sexual Offences",98,277.1728370627,35356.9999999066
2019,"WHITSUNDAY","Violent Offences",239,675.9623271207,35356.9999999903
2019,"WINTON","Drug Related Offences",40,3469.210754568,1152.99999999513
2019,"WINTON","Violent Offences",11,954.032957508,1152.99999999295
2019,"WOORABINDA ABORIGINAL","Drug Related Offences",108,10629.9212598,1016.00000000406
2019,"WOORABINDA ABORIGINAL","Sexual Offences",8,787.4015748,1016.00000000406
2019,"WOORABINDA ABORIGINAL","Violent Offences",140,13779.52755905,1016.00000000038
2019,"WUJAL WUJAL ABORIGINAL","Drug Related Offences",26,8333.33333336,311.999999999002
2019,"WUJAL WUJAL ABORIGINAL","Violent Offences",17,5448.7179487,312.000000001028
2019,"YARRABAH ABORIGINAL","Drug Related Offences",30,1034.12616339,2901.00000000543
2019,"YARRABAH ABORIGINAL","Sexual Offences",32,1103.067907617,2901.00000000279
2019,"YARRABAH ABORIGINAL","Violent Offences",163,5618.752154433,2900.9999999982
2020,"AURUKUN","Drug Related Offences",98,6730.769230752,1456.00000000373
2020,"AURUKUN","Sexual Offences",14,961.538461532,1456.00000000978
2020,"AURUKUN","Violent Offences",295,20260.98901104,1455.99999999634
2020,"BALONNE","Drug Related Offences",338,7704.581718781,4386.99999996207
2020,"BALONNE","Sexual Offences",12,273.535445638,4386.99999994916
2020,"BALONNE","Violent Offences",62,1413.266469125,4386.99999996365
2020,"BANANA","Drug Related Offences",512,3650.3636104366,14026.0000000045
2020,"BANANA","Sexual Offences",62,442.0362184498,14026.0000000523
2020,"BANANA","Violent Offences",102,727.2208755168,14026.0000000019
2020,"BARCALDINE","Drug Related Offences",102,3582.718651241,2846.9999999768
2020,"BARCALDINE","Sexual Offences",18,632.244467876,2846.99999993203
2020,"BARCALDINE","Violent Offences",14,491.745697226,2846.99999999508
2020,"BARCOO","Drug Related Offences",14,5283.01886792,265.000000000227
2020,"BARCOO","Violent Offences",3,1132.07547171,264.999999997217
2020,"BLACKALL TAMBO","Drug Related Offences",26,1388.14735719,1872.99999998785
2020,"BLACKALL TAMBO","Sexual Offences",2,106.780565936,1873.00000001753
2020,"BLACKALL TAMBO","Violent Offences",11,587.293112656,1872.99999999202
2020,"BOULIA","Drug Related Offences",4,950.11876484,421.000000002484
2020,"BOULIA","Sexual Offences",2,475.05938242,421.000000002484
2020,"BOULIA","Violent Offences",18,4275.53444179,421.000000001499
2020,"BRISBANE","Drug Related Offences",34542,2703.9657695011,1277456.99999646
2020,"BRISBANE","Sexual Offences",2094,163.9194117685,1277457.00000273
2020,"BRISBANE","Violent Offences",7115,556.965909616,1277456.99999941
2020,"BULLOO","Drug Related Offences",4,1250,320
2020,"BULLOO","Violent Offences",1,312.5,320
2020,"BUNDABERG","Drug Related Offences",3398,3523.6169440314,96435.0000006618
2020,"BUNDABERG","Sexual Offences",270,279.9813345768,96435.0000003082
2020,"BUNDABERG","Violent Offences",827,857.5724581317,96435.0000000811
2020,"BURDEKIN","Drug Related Offences",994,5892.116182568,16870.0000000132
2020,"BURDEKIN","Sexual Offences",74,438.6484884376,16870.0000001315
2020,"BURDEKIN","Violent Offences",170,1007.7059869584,16870.0000000117
2020,"BURKE","Drug Related Offences",4,1123.5955056,356.000000005696
2020,"BURKE","Sexual Offences",4,1123.5955056,356.000000005696
2020,"BURKE","Violent Offences",11,3089.88764042,356.000000003392
2020,"CAIRNS","Drug Related Offences",6956,4133.7342667271,168274.000000185
2020,"CAIRNS","Sexual Offences",684,406.479907765,168274.000001851
2020,"CAIRNS","Violent Offences",2771,1646.7190415589,168274.000000436
2020,"CARPENTARIA","Drug Related Offences",274,13838.38383848,1979.99999998624
2020,"CARPENTARIA","Sexual Offences",16,808.080808085,1979.99999998973
2020,"CARPENTARIA","Violent Offences",114,5757.575757625,1979.99999998307
2020,"CASSOWARY COAST","Drug Related Offences",1636,5469.9254405105,29908.9999999582
2020,"CASSOWARY COAST","Sexual Offences",80,267.4780166557,29908.9999994193
2020,"CASSOWARY COAST","Violent Offences",389,1300.6118559603,29909.0000000641
2020,"CENTRAL HIGHLANDS","Drug Related Offences",894,3107.8356392922,28766.0000000388
2020,"CENTRAL HIGHLANDS","Sexual Offences",78,271.1534450381,28766.0000001254
2020,"CENTRAL HIGHLANDS","Violent Offences",188,653.5493290683,28766.0000000326
2020,"CHARTERS TOWERS","Drug Related Offences",362,3112.6397248586,11629.9999999661
2020,"CHARTERS TOWERS","Sexual Offences",32,275.150472915,11629.9999999947
2020,"CHARTERS TOWERS","Violent Offences",129,1109.2003439352,11630.0000000303
2020,"CHERBOURG ABORIGINAL","Drug Related Offences",178,13214.55085368,1347.00000000704
2020,"CHERBOURG ABORIGINAL","Sexual Offences",16,1187.82479584,1347.00000000296
2020,"CHERBOURG ABORIGINAL","Violent Offences",190,14105.41945064,1346.99999999914
2020,"CLONCURRY","Drug Related Offences",138,4592.346089868,3004.99999998839
2020,"CLONCURRY","Sexual Offences",14,465.890183031,3004.9999999825
2020,"CLONCURRY","Violent Offences",86,2861.896838643,3004.9999999573
2020,"COOK","Drug Related Offences",362,7761.578044608,4663.99999999334
2020,"COOK","Sexual Offences",24,514.579759863,4663.999999998
2020,"COOK","Violent Offences",164,3516.295025741,4663.99999998407
2020,"CROYDON","Drug Related Offences",4,1428.57142857,280.00000000028
2020,"CROYDON","Violent Offences",4,1428.57142858,279.99999999832
2020,"DIAMANTINA","Drug Related Offences",4,1379.31034483,289.999999999493
2020,"DIAMANTINA","Sexual Offences",2,689.65517242,289.99999999739
2020,"DOOMADGEE ABORIGINAL","Drug Related Offences",118,7632.60025868,1546.00000001058
2020,"DOOMADGEE ABORIGINAL","Sexual Offences",20,1293.6610608,1546.00000000247
2020,"DOOMADGEE ABORIGINAL","Violent Offences",229,14812.41914616,1546.00000000247
2020,"DOUGLAS","Drug Related Offences",432,3460.706560947,12482.9999999129
2020,"DOUGLAS","Sexual Offences",52,416.56653048,12483.0000000436
2020,"DOUGLAS","Violent Offences",167,1337.819434434,12482.9999999704
2020,"ETHERIDGE","Violent Offences",2,255.7544757,782.000000010166
2020,"FLINDERS","Drug Related Offences",28,1851.851851876,1511.99999998028
2020,"FLINDERS","Sexual Offences",6,396.825396828,1511.99999999008
2020,"FLINDERS","Violent Offences",7,462.96296297,1511.99999997702
2020,"FRASER COAST","Drug Related Offences",2894,2679.8529507049,107991.000000159
2020,"FRASER COAST","Sexual Offences",298,275.9489216698,107990.999999843
2020,"FRASER COAST","Violent Offences",1074,994.5273217222,107990.999999897
2020,"GLADSTONE","Drug Related Offences",2682,4199.4175304547,63865.9999999953
2020,"GLADSTONE","Sexual Offences",214,335.0765665608,63866.0000000834
2020,"GLADSTONE","Violent Offences",611,956.6905708815,63866.0000000858
2020,"GOLD COAST","Drug Related Offences",15644,2464.2778944333,634830.9999996
2020,"GOLD COAST","Sexual Offences",1104,173.9045509744,634831.000002131
2020,"GOLD COAST","Violent Offences",6120,964.0360977952,634831.000000597
2020,"GOONDIWINDI","Drug Related Offences",580,5333.8237998582,10874.0000000641
2020,"GOONDIWINDI","Sexual Offences",36,331.064925511,10873.99999998
2020,"GOONDIWINDI","Violent Offences",67,616.1486113682,10873.9999999711
2020,"GYMPIE","Drug Related Offences",1882,3529.0367342288,53329.0000000885
2020,"GYMPIE","Sexual Offences",190,356.2789476644,53329.0000000146
2020,"GYMPIE","Violent Offences",364,682.5554576309,53329.0000000025
2020,"HINCHINBROOK","Drug Related Offences",492,4653.80249713,10572.0000000734
2020,"HINCHINBROOK","Sexual Offences",82,775.633749525,10572.000000028
2020,"HINCHINBROOK","Violent Offences",164,1551.267499045,10572.0000000621
2020,"HOPE VALE ABORIGINAL","Drug Related Offences",74,6412.478336186,1154.00000000645
2020,"HOPE VALE ABORIGINAL","Sexual Offences",6,519.930675912,1153.99999999529
2020,"HOPE VALE ABORIGINAL","Violent Offences",74,6412.478336174,1154.00000000861
2020,"IPSWICH","Drug Related Offences",8178,3534.0789269084,231403.999999346
2020,"IPSWICH","Sexual Offences",938,405.3516793141,231404
2020,"IPSWICH","Violent Offences",1921,830.149867764,231403.999999927
2020,"ISAAC","Drug Related Offences",650,3118.702619713,20841.9999999813
2020,"ISAAC","Sexual Offences",54,259.0922176379,20841.9999999648
2020,"ISAAC","Violent Offences",107,513.3864312447,20841.999999996
2020,"KOWANYAMA ABORIGINAL","Drug Related Offences",16,1595.214356936,1002.99999999573
2020,"KOWANYAMA ABORIGINAL","Sexual Offences",2,199.401794616,1003.00000000076
2020,"KOWANYAMA ABORIGINAL","Violent Offences",83,8275.174476574,1002.99999999955
2020,"LIVINGSTONE","Drug Related Offences",848,2200.7681926709,38532.0000000022
2020,"LIVINGSTONE","Sexual Offences",74,192.0481677571,38531.9999999137
2020,"LIVINGSTONE","Violent Offences",259,672.1685871501,38531.9999998994
2020,"LOCKHART RIVER ABORIGINAL","Drug Related Offences",18,2222.22222219,810.000000011745
2020,"LOCKHART RIVER ABORIGINAL","Sexual Offences",2,246.91358024,810.00000002268
2020,"LOCKHART RIVER ABORIGINAL","Violent Offences",38,4691.35802469,810.000000000234
2020,"LOCKYER VALLEY","Drug Related Offences",2756,6487.911674041,42478.9999997553
2020,"LOCKYER VALLEY","Sexual Offences",178,419.030579818,42478.999999788
2020,"LOCKYER VALLEY","Violent Offences",265,623.837660965,42478.999999788
2020,"LOGAN","Drug Related Offences",12506,3652.3359354565,342411.000001206
2020,"LOGAN","Sexual Offences",1156,337.6059764436,342410.999999913
2020,"LOGAN","Violent Offences",3162,923.4516414492,342410.999999716
2020,"LONGREACH","Drug Related Offences",492,14419.695193482,3411.99999998886
2020,"LONGREACH","Sexual Offences",8,234.466588512,3411.99999998744
2020,"LONGREACH","Violent Offences",66,1934.349355228,3411.99999998039
2020,"MACKAY","Drug Related Offences",5664,4840.4878090472,117012.999999992
2020,"MACKAY","Sexual Offences",494,422.175313854,117013.000000004
2020,"MACKAY","Violent Offences",1123,959.722424001,117013.000000387
2020,"MAPOON ABORIGINAL","Drug Related Offences",8,2346.04105569,341.000000004139
2020,"MAPOON ABORIGINAL","Violent Offences",17,4985.33724334,341.000000004224
2020,"MARANOA","Drug Related Offences",484,3858.7259826018,12543.0000000585
2020,"MARANOA","Sexual Offences",42,334.8481224637,12542.9999998143
2020,"MARANOA","Violent Offences",192,1530.7342741043,12542.9999999411
2020,"MAREEBA","Drug Related Offences",906,3947.5404121747,22951.0000000452
2020,"MAREEBA","Sexual Offences",80,348.5686898157,22951.0000001144
2020,"MAREEBA","Violent Offences",366,1594.7017559122,22951.0000000371
2020,"MCKINLAY","Drug Related Offences",2,243.30900244,821.999999976655
2020,"MCKINLAY","Violent Offences",4,486.61800488,821.999999976655
2020,"MORETON BAY","Drug Related Offences",14040,2926.8780801027,479691.999999787
2020,"MORETON BAY","Sexual Offences",1356,282.6813872224,479692.000001813
2020,"MORETON BAY","Violent Offences",3044,634.5738515533,479692.000001094
2020,"MORNINGTON","Drug Related Offences",88,7085.346215774,1242.00000000123
2020,"MORNINGTON","Sexual Offences",14,1127.21417069,1242.00000000268
2020,"MORNINGTON","Violent Offences",286,23027.375201212,1242.00000000411
2020,"MOUNT ISA","Drug Related Offences",1386,7563.85068762,18324.0000000068
2020,"MOUNT ISA","Sexual Offences",204,1113.2940405926,18324.0000001628
2020,"MOUNT ISA","Violent Offences",910,4966.1645928978,18323.9999999478
2020,"MURWEH","Drug Related Offences",140,3276.386613647,4272.99999996532
2020,"MURWEH","Sexual Offences",16,374.444184416,4272.99999997445
2020,"MURWEH","Violent Offences",63,1474.373976133,4272.99999998894
2020,"NAPRANUM ABORIGINAL","Drug Related Offences",24,2166.064981924,1108.00000001302
2020,"NAPRANUM ABORIGINAL","Sexual Offences",6,541.516245486,1108.00000000279
2020,"NAPRANUM ABORIGINAL","Violent Offences",54,4873.646209356,1108.00000000688
2020,"NOOSA","Drug Related Offences",1756,3113.6960068116,56395.9999999528
2020,"NOOSA","Sexual Offences",136,241.1518547415,56395.9999999932
2020,"NOOSA","Violent Offences",248,439.7474998241,56395.9999998182
2020,"NORTH BURNETT","Drug Related Offences",184,1740.1172687648,10574.0000000466
2020,"NORTH BURNETT","Sexual Offences",30,283.714772083,10573.9999999801
2020,"NORTH BURNETT","Violent Offences",71,671.4582939282,10574.0000000048
2020,"NORTHERN PENINSULA AREA","Drug Related Offences",114,3495.860165591,3261.00000000222
2020,"NORTHERN PENINSULA AREA","Sexual Offences",12,367.985280588,3261.00000000688
2020,"NORTHERN PENINSULA AREA","Violent Offences",93,2851.885924576,3260.99999998516
2020,"PALM ISLAND ABORIGINAL","Drug Related Offences",226,8354.89833648,2704.99999997865
2020,"PALM ISLAND ABORIGINAL","Sexual Offences",30,1109.0573013,2704.99999998512
2020,"PALM ISLAND ABORIGINAL","Violent Offences",364,13456.56192245,2704.99999998311
2020,"PAROO","Drug Related Offences",170,11053.315994752,1538.00000000646
2020,"PAROO","Sexual Offences",8,520.156046816,1537.99999999422
2020,"PAROO","Violent Offences",117,7607.282184674,1537.99999999624
2020,"PORMPURAAW ABORIGINAL","Drug Related Offences",34,3967.32788792,857.000000013248
2020,"PORMPURAAW ABORIGINAL","Sexual Offences",2,233.3722287,857.000000017568
2020,"PORMPURAAW ABORIGINAL","Violent Offences",99,11551.92532079,857.000000007182
2020,"QUILPIE","Drug Related Offences",2,261.09660574,766.000000012103
2020,"QUILPIE","Violent Offences",10,1305.48302871,766.000000006235
2020,"REDLAND","Drug Related Offences",3136,1949.8849717081,160830.000000096
2020,"REDLAND","Sexual Offences",226,140.5210470695,160829.999998664
2020,"REDLAND","Violent Offences",628,390.4744139785,160829.999999585
2020,"RICHMOND","Drug Related Offences",22,2702.7027027,814.000000000814
2020,"RICHMOND","Violent Offences",17,2088.45208845,814.000000000814
2020,"ROCKHAMPTON","Drug Related Offences",4800,5855.3723040264,81976.0000008764
2020,"ROCKHAMPTON","Sexual Offences",378,461.1105689422,81976.0000008549
2020,"ROCKHAMPTON","Violent Offences",1246,1519.9570605951,81976.0000004316
2020,"SCENIC RIM","Drug Related Offences",974,2230.0066396485,43677.0000000325
2020,"SCENIC RIM","Sexual Offences",52,119.0557959566,43677.0000000301
2020,"SCENIC RIM","Violent Offences",205,469.3545802138,43677.000000004
2020,"SOMERSET","Drug Related Offences",632,2379.428485378,26560.9999999474
2020,"SOMERSET","Sexual Offences",136,512.0289145735,26561.0000000259
2020,"SOMERSET","Violent Offences",144,542.148262494,26560.9999998098
2020,"SOUTH BURNETT","Drug Related Offences",4152,12778.1368294918,32492.999999947
2020,"SOUTH BURNETT","Sexual Offences",160,492.4137506548,32492.9999999464
2020,"SOUTH BURNETT","Violent Offences",295,907.8878527706,32492.9999999173
2020,"SOUTHERN DOWNS","Drug Related Offences",2190,6201.8577254356,35311.9999999062
2020,"SOUTHERN DOWNS","Sexual Offences",64,181.241504306,35311.999999705
2020,"SOUTHERN DOWNS","Violent Offences",248,702.3108291819,35311.9999998985
2020,"SUNSHINE COAST","Drug Related Offences",7168,2125.4262416631,337249.999999586
2020,"SUNSHINE COAST","Sexual Offences",634,187.9911045216,337250.000000481
2020,"SUNSHINE COAST","Violent Offences",1467,434.988880652,337250.00000026
2020,"TABLELANDS","Drug Related Offences",702,2740.5816904116,25615.000000039
2020,"TABLELANDS","Sexual Offences",82,320.1249268033,25614.9999997922
2020,"TABLELANDS","Violent Offences",115,448.9556900292,25614.9999997818
2020,"TOOWOOMBA","Drug Related Offences",6212,3645.1762441644,170416.999999516
2020,"TOOWOOMBA","Sexual Offences",426,249.9750611736,170416.999999914
2020,"TOOWOOMBA","Violent Offences",1297,761.0743059687,170416.999999648
2020,"TORRES STRAIT ISLAND","Drug Related Offences",66,1265.094882109,5217.00000002952
2020,"TORRES STRAIT ISLAND","Sexual Offences",14,268.353459836,5217.00000013262
2020,"TORRES STRAIT ISLAND","Violent Offences",99,1897.642323172,5217.00000000615
2020,"TORRES","Drug Related Offences",180,4583.651642508,3926.99999997187
2020,"TORRES","Sexual Offences",20,509.29462694,3927.000000013
2020,"TORRES","Violent Offences",85,2164.502164507,3926.99999999123
2020,"TOWNSVILLE","Drug Related Offences",12616,6435.0930884669,196050.000000942
2020,"TOWNSVILLE","Sexual Offences",1002,511.0941086443,196050.000000558
2020,"TOWNSVILLE","Violent Offences",3267,1666.4116296877,196049.999999836
2020,"WEIPA","Drug Related Offences",72,1625.649130728,4429.0000000035
2020,"WEIPA","Sexual Offences",16,361.255362384,4429.0000000035
2020,"WEIPA","Violent Offences",51,1151.501467604,4428.99999998427
2020,"WESTERN DOWNS","Drug Related Offences",3348,9645.3573795099,34710.9999999826
2020,"WESTERN DOWNS","Sexual Offences",126,362.9973207337,34711.0000000345
2020,"WESTERN DOWNS","Violent Offences",323,930.5407507705,34711.0000000056
2020,"WHITSUNDAY","Drug Related Offences",2116,5930.4932735677,35679.999999849
2020,"WHITSUNDAY","Sexual Offences",90,252.2421524688,35679.9999996559
2020,"WHITSUNDAY","Violent Offences",350,980.9417040393,35679.9999998754
2020,"WINTON","Drug Related Offences",6,522.19321149,1148.99999999615
2020,"WINTON","Sexual Offences",8,696.25761531,1149.00000001265
2020,"WINTON","Violent Offences",9,783.28981723,1149.00000000349
2020,"WOORABINDA ABORIGINAL","Drug Related Offences",168,16358.32521904,1027.00000000281
2020,"WOORABINDA ABORIGINAL","Sexual Offences",10,973.709834458,1027.00000001195
2020,"WOORABINDA ABORIGINAL","Violent Offences",80,7789.678675744,1027.0000000014
2020,"WUJAL WUJAL ABORIGINAL","Drug Related Offences",66,20754.71698103,318.000000001564
2020,"WUJAL WUJAL ABORIGINAL","Sexual Offences",24,7547.1698113,318.000000000874
2020,"WUJAL WUJAL ABORIGINAL","Violent Offences",11,3459.1194969,317.999999995895
2020,"YARRABAH ABORIGINAL","Drug Related Offences",136,4600.811907929,2956.00000003518
2020,"YARRABAH ABORIGINAL","Sexual Offences",22,744.248985109,2956.00000002391
2020,"YARRABAH ABORIGINAL","Violent Offences",119,4025.710419477,2956.00000000646
2001,"BARCOO","Sexual Offences",0,0,454.000000001271
2001,"BOULIA","Sexual Offences",0,0,566.000000004587
2001,"BULLOO","Sexual Offences",0,0,450.0000000045
2001,"CROYDON","Sexual Offences",0,0,282.000000000868
2001,"DIAMANTINA","Drug Related Offences",0,0,320
2001,"DIAMANTINA","Sexual Offences",0,0,320
2001,"ETHERIDGE","Sexual Offences",0,0,996.999999987839
2001,"LOCKHART RIVER ABORIGINAL","Sexual Offences",0,0,638.00000000906
2001,"MAPOON ABORIGINAL","Sexual Offences",0,0,204.999999999487
2001,"PORMPURAAW ABORIGINAL","Drug Related Offences",0,0,618.000000017675
2001,"QUILPIE","Sexual Offences",0,0,1085.99999998291
2001,"RICHMOND","Sexual Offences",0,0,1127.99999999368
2001,"WUJAL WUJAL ABORIGINAL","Sexual Offences",0,0,365.999999997786
2002,"BLACKALL TAMBO","Sexual Offences",0,0,2326.9999999754
2002,"BOULIA","Drug Related Offences",0,0,533.999999999039
2002,"BOULIA","Sexual Offences",0,0,533.999999999039
2002,"BULLOO","Violent Offences",0,0,445.00000000712
2002,"DIAMANTINA","Sexual Offences",0,0,312.999999996447
2002,"DOOMADGEE ABORIGINAL","Sexual Offences",0,0,1166.0000000063
2002,"ETHERIDGE","Violent Offences",0,0,971.999999995723
2002,"MAPOON ABORIGINAL","Drug Related Offences",0,0,212.999999997785
2002,"MAPOON ABORIGINAL","Sexual Offences",0,0,212.999999997785
2002,"MCKINLAY","Sexual Offences",0,0,1032.99999999554
2002,"PORMPURAAW ABORIGINAL","Drug Related Offences",0,0,621.999999999512
2003,"AURUKUN","Sexual Offences",0,0,1099.99999999323
2003,"BARCOO","Sexual Offences",0,0,407.999999992819
2003,"BARCOO","Violent Offences",0,0,407.999999992819
2003,"BULLOO","Sexual Offences",0,0,429.000000000429
2003,"DIAMANTINA","Drug Related Offences",0,0,301.000000001144
2003,"DIAMANTINA","Sexual Offences",0,0,301.000000001144
2003,"MAPOON ABORIGINAL","Sexual Offences",0,0,223.999999999283
2003,"MCKINLAY","Sexual Offences",0,0,993.000000017675
2003,"NAPRANUM ABORIGINAL","Sexual Offences",0,0,819.000000000819
2003,"RICHMOND","Sexual Offences",0,0,1061.99999999517
2003,"WEIPA","Sexual Offences",0,0,2366.9999999952
2003,"WINTON","Sexual Offences",0,0,1542.999999987
2004,"BARCOO","Sexual Offences",0,0,403.999999997684
2004,"BOULIA","Drug Related Offences",0,0,477.000000000048
2004,"BOULIA","Sexual Offences",0,0,477.000000000048
2004,"BULLOO","Drug Related Offences",0,0,416.999999995163
2004,"CROYDON","Sexual Offences",0,0,266.000000001104
2004,"DIAMANTINA","Sexual Offences",0,0,295.000000001804
2004,"DIAMANTINA","Violent Offences",0,0,295.000000001804
2004,"ETHERIDGE","Violent Offences",0,0,896.999999986904
2004,"LOCKHART RIVER ABORIGINAL","Sexual Offences",0,0,590.999999999895
2004,"NAPRANUM ABORIGINAL","Sexual Offences",0,0,836.000000002675
2004,"QUILPIE","Drug Related Offences",0,0,1024.99999999744
2004,"QUILPIE","Violent Offences",0,0,1024.99999999744
2004,"RICHMOND","Sexual Offences",0,0,1006.99999999713
2005,"CROYDON","Drug Related Offences",0,0,270.999999998458
2005,"CROYDON","Sexual Offences",0,0,270.999999998458
2005,"ETHERIDGE","Sexual Offences",0,0,882.999999975198
2005,"MAPOON ABORIGINAL","Sexual Offences",0,0,239.000000000574
2005,"MCKINLAY","Sexual Offences",0,0,951.000000011325
2005,"QUILPIE","Sexual Offences",0,0,1019.00000000111
2005,"WINTON","Sexual Offences",0,0,1454.00000001893
2006,"BARCOO","Violent Offences",0,0,370.00000000037
2006,"BLACKALL TAMBO","Sexual Offences",0,0,2063.000000016
2006,"BOULIA","Drug Related Offences",0,0,434.000000007118
2006,"BOULIA","Sexual Offences",0,0,434.000000007118
2006,"BURKE","Sexual Offences",0,0,512
2006,"DIAMANTINA","Drug Related Offences",0,0,291.000000000295
2006,"ETHERIDGE","Sexual Offences",0,0,868.999999993222
2006,"FLINDERS","Sexual Offences",0,0,1843.99999997793
2006,"MAPOON ABORIGINAL","Sexual Offences",0,0,246.999999998561
2006,"MCKINLAY","Sexual Offences",0,0,921.999999984326
2006,"QUILPIE","Drug Related Offences",0,0,1011.999999995
2007,"BLACKALL TAMBO","Sexual Offences",0,0,2076.00000000332
2007,"BOULIA","Sexual Offences",0,0,428.00000000216
2007,"BULLOO","Sexual Offences",0,0,368.999999999456
2007,"BULLOO","Violent Offences",0,0,368.999999999456
2007,"ETHERIDGE","Violent Offences",0,0,902.00000000884
2007,"LOCKHART RIVER ABORIGINAL","Sexual Offences",0,0,573.000000001611
2007,"MAPOON ABORIGINAL","Sexual Offences",0,0,254.000000001016
2008,"BARCOO","Sexual Offences",0,0,370.999999995668
2008,"BARCOO","Violent Offences",0,0,370.999999995668
2008,"BLACKALL TAMBO","Sexual Offences",0,0,2124.00000000881
2008,"BOULIA","Sexual Offences",0,0,443.000000001458
2008,"BULLOO","Sexual Offences",0,0,379.0000000044
2008,"CROYDON","Sexual Offences",0,0,297.000000000297
2008,"DIAMANTINA","Drug Related Offences",0,0,294.999999997788
2008,"DIAMANTINA","Sexual Offences",0,0,294.999999997788
2008,"MAPOON ABORIGINAL","Sexual Offences",0,0,262.000000002044
2008,"MCKINLAY","Sexual Offences",0,0,994.000000003777
2009,"BARCOO","Sexual Offences",0,0,359.99999999712
2009,"BLACKALL TAMBO","Sexual Offences",0,0,2171.00000001026
2009,"BOULIA","Sexual Offences",0,0,456.000000000593
2009,"BULLOO","Sexual Offences",0,0,389.999999997465
2009,"BULLOO","Violent Offences",0,0,389.999999997465
2009,"CROYDON","Sexual Offences",0,0,307.000000001462
2009,"DIAMANTINA","Sexual Offences",0,0,295.999999998106
2009,"ETHERIDGE","Sexual Offences",0,0,926.999999983546
2009,"MCKINLAY","Drug Related Offences",0,0,1011.00000000174
2009,"QUILPIE","Sexual Offences",0,0,995.999999957371
2009,"RICHMOND","Sexual Offences",0,0,898.000000001976
2010,"BARCOO","Sexual Offences",0,0,359.999999998416
2010,"BARCOO","Violent Offences",0,0,359.999999998416
2010,"BLACKALL TAMBO","Sexual Offences",0,0,2215.99999998594
2010,"BOULIA","Drug Related Offences",0,0,484.999999994193
2010,"BOULIA","Sexual Offences",0,0,484.999999994193
2010,"ETHERIDGE","Sexual Offences",0,0,923.000000029721
